 -10.15 -12.37  -1.87
  -8.89 -13.30  -1.64
  -7.54 -14.11  -1.34
  -6.12 -14.78  -1.04
  -4.64 -15.31  -0.77
  -3.12 -15.69  -0.50
  -1.57 -15.92  -0.17
   0.00 -16.00   0.29
   1.57 -15.92   0.88
   3.12 -15.69   1.61
   4.64 -15.31   2.51
   6.12 -14.78   3.66
   7.54 -14.11   5.15
   8.89 -13.30   6.89
  10.15 -12.37   8.69
  11.31 -11.31  10.42
  12.37 -10.15  12.10
  13.30  -8.89  13.85
  14.11  -7.54  15.74
  14.78  -6.12  17.74
  15.31  -4.64  19.80
  15.69  -3.12  21.89
  15.92  -1.57  23.90
  16.00   0.00  25.69
  16.92   1.67  24.55
  16.67   3.32  25.49
  16.27   4.93  26.01
  15.71   6.51  26.02
  14.99   8.01  25.55
  14.13   9.44  24.63
  13.14  10.78  23.25
  12.02  12.02  21.49
  10.78  13.14  19.46
   9.44  14.13  17.40
   8.01  14.99  15.41
   6.51  15.71  13.46
   4.93  16.27  11.56
   3.32  16.67   9.66
   1.67  16.92   7.79
   0.00  17.00   6.06
  -1.67  16.92   4.50
  -3.32  16.67   3.09
  -4.93  16.27   1.79
  -6.51  15.71   0.59
  -8.01  14.99  -0.54
  -9.44  14.13  -1.60
 -10.78  13.14  -2.53
 -12.02  12.02  -3.11
 -13.14  10.78  -3.23
 -14.13   9.44  -2.89
 -14.99   8.01  -2.39
 -15.71   6.51  -1.86
 -16.27   4.93  -1.37
 -16.67   3.32  -0.90
 -16.92   1.67  -0.48
 -17.00   0.00  -0.15
 -16.92  -1.67   0.10
 -16.67  -3.32   0.27
 -16.27  -4.93   0.27
 -15.71  -6.51   0.05
 -14.99  -8.01  -0.40
 -14.14  -9.44  -0.99
 -13.14 -10.78  -1.50
 -12.02 -12.02  -1.75
 -10.78 -13.14  -1.74
  -9.44 -14.13  -1.56
  -8.01 -14.99  -1.30
  -6.51 -15.71  -1.02
  -4.93 -16.27  -0.74
  -3.32 -16.67  -0.45
  -1.67 -16.92  -0.10
   0.00 -17.00   0.37
   1.67 -16.92   0.95
   3.32 -16.67   1.66
   4.93 -16.27   2.55
   6.51 -15.71   3.70
   8.01 -14.99   5.14
   9.44 -14.14   6.80
  10.78 -13.14   8.58
  12.02 -12.02  10.29
  13.14 -10.78  11.94
  14.13  -9.44  13.49
  14.99  -8.01  15.06
  15.71  -6.51  16.65
  16.27  -4.93  18.27
  16.67  -3.32  19.97
  16.92  -1.67  21.67
  17.00   0.00  23.25
  17.91   1.76  22.69
  17.65   3.51  23.48
  17.22   5.23  23.89
  16.63   6.89  23.80
  15.87   8.49  23.30
  14.97  10.00  22.40
  13.91  11.42  21.17
  12.73  12.73  19.73
  11.42  13.91  18.01
  10.00  14.97  16.22
   8.49  15.87  14.47
   6.89  16.63  12.70
   5.23  17.22  10.93
   3.51  17.65   9.15
   1.76  17.91   7.39
   0.00  18.00   5.74
  -1.76  17.91   4.23
  -3.51  17.65   2.85
  -5.23  17.22   1.62
  -6.89  16.63   0.51
  -8.49  15.87  -0.48
 -10.00  14.97  -1.38
 -11.42  13.91  -2.18
 -12.73  12.73  -2.69
 -13.91  11.42  -2.73
 -14.97  10.00  -2.38
 -15.87   8.49  -1.88
 -16.63   6.89  -1.38
 -17.22   5.23  -0.92
 -17.65   3.51  -0.52
 -17.91   1.76  -0.16
 -18.00   0.00   0.13
 -17.91  -1.76   0.34
 -17.65  -3.51   0.44
 -17.22  -5.23   0.41
 -16.63  -6.89   0.19
 -15.87  -8.49  -0.18
 -14.97 -10.00  -0.65
 -13.91 -11.42  -1.08
 -12.73 -12.73  -1.30
 -11.42 -13.91  -1.31
 -10.00 -14.97  -1.18
  -8.49 -15.87  -0.95
  -6.89 -16.63  -0.69
  -5.23 -17.22  -0.41
  -3.51 -17.65  -0.11
  -1.76 -17.91   0.23
   0.00 -18.00   0.67
   1.76 -17.91   1.23
   3.51 -17.65   1.92
   5.23 -17.22   2.77
   6.89 -16.63   3.85
   8.49 -15.87   5.21
  10.00 -14.97   6.78
  11.42 -13.91   8.48
  12.73 -12.73  10.20
  13.91 -11.42  11.87
  14.97 -10.00  13.32
  15.87  -8.49  14.69
  16.63  -6.89  16.05
  17.22  -5.23  17.41
  17.65  -3.51  18.80
  17.91  -1.76  20.22
  18.00   0.00  21.57
  18.91   1.86  21.17
  18.63   3.71  21.79
  18.18   5.52  22.04
  17.55   7.27  21.87
  16.76   8.96  21.35
  15.80  10.56  20.53
  14.69  12.05  19.50
  13.44  13.44  18.42
  12.05  14.69  16.98
  10.56  15.80  15.44
   8.96  16.76  13.90
   7.27  17.55  12.29
   5.52  18.18  10.65
   3.71  18.63   8.98
   1.86  18.91   7.31
   0.00  19.00   5.70
  -1.86  18.91   4.21
  -3.71  18.63   2.85
  -5.52  18.18   1.66
  -7.27  17.55   0.64
  -8.96  16.76  -0.22
 -10.56  15.80  -1.01
 -12.05  14.69  -1.70
 -13.44  13.44  -2.13
 -14.69  12.05  -2.13
 -15.80  10.56  -1.74
 -16.76   8.96  -1.18
 -17.55   7.27  -0.64
 -18.18   5.52  -0.17
 -18.63   3.71   0.19
 -18.91   1.86   0.54
 -19.00   0.00   0.81
 -18.91  -1.86   0.99
 -18.63  -3.71   1.04
 -18.18  -5.52   0.96
 -17.55  -7.27   0.74
 -16.76  -8.96   0.39
 -15.80 -10.56  -0.03
 -14.69 -12.05  -0.41
 -13.44 -13.43  -0.64
 -12.05 -14.69  -0.69
 -10.56 -15.80  -0.61
  -8.96 -16.76  -0.42
  -7.27 -17.55  -0.18
  -5.52 -18.18   0.09
  -3.71 -18.63   0.37
  -1.86 -18.91   0.69
   0.00 -19.00   1.08
   1.86 -18.91   1.59
   3.71 -18.63   2.24
   5.52 -18.18   3.03
   7.27 -17.55   4.05
   8.96 -16.76   5.32
  10.56 -15.80   6.77
  12.05 -14.69   8.38
  13.43 -13.44  10.06
  14.69 -12.05  11.79
  15.80 -10.56  13.17
  16.76  -8.96  14.40
  17.55  -7.27  15.59
  18.18  -5.52  16.75
  18.63  -3.71  17.95
  18.91  -1.86  19.15
  19.00   0.00  20.26
  19.90   1.96  19.97
  19.62   3.90  20.46
  19.14   5.81  20.61
  18.48   7.65  20.41
  17.64   9.43  19.91
  16.63  11.11  19.20
  15.46  12.69  18.36
  14.14  14.14  17.50
  12.69  15.46  16.29
  11.11  16.63  14.95
   9.43  17.64  13.58
   7.65  18.48  12.12
   5.81  19.14  10.61
   3.90  19.62   9.03
   1.96  19.90   7.43
   0.00  20.00   5.85
  -1.96  19.90   4.36
  -3.90  19.62   3.00
  -5.81  19.14   1.85
  -7.65  18.48   0.90
  -9.43  17.64   0.15
 -11.11  16.63  -0.57
 -12.69  15.46  -1.20
 -14.14  14.14  -1.53
 -15.46  12.69  -1.48
 -16.63  11.11  -1.05
 -17.64   9.43  -0.46
 -18.48   7.65   0.15
 -19.14   5.81   0.65
 -19.62   3.90   1.06
 -19.90   1.96   1.41
 -20.00   0.00   1.68
 -19.90  -1.96   1.84
 -19.62  -3.90   1.88
 -19.14  -5.81   1.77
 -18.48  -7.65   1.54
 -17.64  -9.43   1.20
 -16.63 -11.11   0.80
 -15.46 -12.69   0.41
 -14.14 -14.14   0.15
 -12.69 -15.46   0.06
 -11.11 -16.63   0.11
  -9.43 -17.64   0.25
  -7.65 -18.48   0.46
  -5.81 -19.14   0.70
  -3.90 -19.62   0.94
  -1.96 -19.90   1.21
   0.00 -20.00   1.55
   1.96 -19.90   1.99
   3.90 -19.62   2.57
   5.81 -19.14   3.31
   7.65 -18.48   4.26
   9.43 -17.64   5.43
  11.11 -16.63   6.77
  12.69 -15.46   8.27
  14.14 -14.14   9.86
  15.46 -12.69  11.53
  16.63 -11.11  12.82
  17.64  -9.43  13.96
  18.48  -7.65  15.03
  19.14  -5.81  16.09
  19.62  -3.90  17.17
  19.90  -1.96  18.23
  20.00   0.00  19.20
  20.90   2.06  18.94
  20.60   4.10  19.36
  20.10   6.10  19.47
  19.40   8.04  19.27
  18.52   9.90  18.84
  17.46  11.67  18.26
  16.23  13.32  17.59
  14.85  14.85  16.86
  13.32  16.23  15.83
  11.67  17.46  14.68
   9.90  18.52  13.45
   8.04  19.40  12.12
   6.10  20.10  10.71
   4.10  20.60   9.20
   2.06  20.90   7.66
   0.00  21.00   6.11
  -2.06  20.90   4.62
  -4.10  20.60   3.28
  -6.10  20.10   2.15
  -8.04  19.40   1.25
  -9.90  18.52   0.56
 -11.67  17.46  -0.10
 -13.32  16.23  -0.69
 -14.85  14.85  -0.95
 -16.23  13.32  -0.83
 -17.46  11.67  -0.38
 -18.52   9.90   0.24
 -19.40   8.04   0.87
 -20.10   6.10   1.40
 -20.60   4.10   1.85
 -20.90   2.06   2.23
 -21.00   0.00   2.50
 -20.90  -2.06   2.67
 -20.60  -4.10   2.72
 -20.10  -6.10   2.64
 -19.40  -8.04   2.42
 -18.52  -9.90   2.11
 -17.46 -11.67   1.72
 -16.23 -13.32   1.33
 -14.85 -14.85   1.04
 -13.32 -16.23   0.90
 -11.67 -17.46   0.91
  -9.90 -18.52   1.00
  -8.04 -19.40   1.16
  -6.10 -20.10   1.35
  -4.10 -20.60   1.54
  -2.06 -20.90   1.76
   0.00 -21.00   2.03
   2.06 -20.90   2.38
   4.10 -20.60   2.89
   6.10 -20.10   3.56
   8.04 -19.40   4.44
   9.90 -18.52   5.53
  11.67 -17.46   6.76
  13.32 -16.23   8.14
  14.85 -14.85   9.62
  16.23 -13.32  11.16
  17.46 -11.67  12.37
  18.52  -9.90  13.41
  19.40  -8.04  14.41
  20.10  -6.10  15.40
  20.60  -4.10  16.40
  20.90  -2.06  17.37
  21.00   0.00  18.25
  21.89   2.16  18.00
  21.58   4.29  18.40
  21.05   6.39  18.51
  20.33   8.42  18.37
  19.40  10.37  18.04
  18.29  12.22  17.59
  17.01  13.96  17.05
  15.56  15.56  16.42
  13.96  17.01  15.55
  12.22  18.29  14.52
  10.37  19.40  13.42
   8.42  20.33  12.19
   6.39  21.05  10.85
   4.29  21.58   9.39
   2.16  21.89   7.90
   0.00  22.00   6.40
  -2.16  21.89   4.94
  -4.29  21.58   3.62
  -6.39  21.05   2.50
  -8.42  20.33   1.63
 -10.37  19.40   1.00
 -12.22  18.29   0.35
 -13.96  17.01  -0.20
 -15.56  15.56  -0.38
 -17.01  13.96  -0.21
 -18.29  12.22   0.25
 -19.40  10.37   0.85
 -20.33   8.42   1.47
 -21.05   6.39   2.02
 -21.58   4.29   2.48
 -21.89   2.16   2.89
 -22.00   0.00   3.16
 -21.89  -2.16   3.35
 -21.58  -4.29   3.43
 -21.05  -6.39   3.39
 -20.33  -8.42   3.23
 -19.40 -10.37   2.96
 -18.29 -12.22   2.61
 -17.01 -13.96   2.24
 -15.56 -15.56   1.95
 -13.96 -17.01   1.77
 -12.22 -18.29   1.74
 -10.37 -19.40   1.78
  -8.42 -20.33   1.87
  -6.39 -21.05   2.01
  -4.29 -21.58   2.12
  -2.16 -21.89   2.29
   0.00 -22.00   2.48
   2.16 -21.89   2.75
   4.29 -21.58   3.16
   6.39 -21.05   3.76
   8.42 -20.33   4.58
  10.37 -19.40   5.59
  12.22 -18.29   6.73
  13.96 -17.01   7.99
  15.56 -15.56   9.34
  17.01 -13.96  10.74
  18.29 -12.22  11.85
  19.40 -10.37  12.82
  20.33  -8.42  13.74
  21.05  -6.39  14.68
  21.58  -4.29  15.62
  21.89  -2.16  16.54
  22.00   0.00  17.36
  22.89   2.25  17.13
  22.56   4.49  17.52
  22.01   6.68  17.68
  21.25   8.80  17.63
  20.28  10.84  17.41
  19.12  12.78  17.09
  17.78  14.59  16.67
  16.26  16.26  16.12
  14.59  17.78  15.35
  12.78  19.12  14.42
  10.84  20.28  13.40
   8.80  21.25  12.25
   6.68  22.01  10.94
   4.49  22.56   9.55
   2.25  22.89   8.12
   0.00  23.00   6.67
  -2.25  22.89   5.26
  -4.49  22.56   3.98
  -6.68  22.01   2.88
  -8.80  21.25   2.06
 -10.84  20.28   1.48
 -12.78  19.12   0.82
 -14.59  17.78   0.28
 -16.26  16.26   0.16
 -17.78  14.59   0.36
 -19.12  12.78   0.79
 -20.28  10.84   1.35
 -21.25   8.80   1.92
 -22.01   6.68   2.45
 -22.56   4.49   2.91
 -22.89   2.25   3.31
 -23.00   0.00   3.58
 -22.89  -2.25   3.80
 -22.56  -4.49   3.90
 -22.01  -6.68   3.91
 -21.25  -8.80   3.81
 -20.28 -10.84   3.63
 -19.12 -12.78   3.34
 -17.78 -14.59   3.03
 -16.26 -16.26   2.75
 -14.59 -17.78   2.57
 -12.78 -19.12   2.50
 -10.84 -20.28   2.49
  -8.80 -21.25   2.52
  -6.68 -22.01   2.60
  -4.49 -22.56   2.66
  -2.25 -22.89   2.76
   0.00 -23.00   2.88
   2.25 -22.89   3.08
   4.49 -22.56   3.41
   6.68 -22.01   3.91
   8.80 -21.25   4.66
  10.84 -20.28   5.60
  12.78 -19.12   6.67
  14.59 -17.78   7.83
  16.26 -16.26   9.04
  17.78 -14.59  10.28
  19.12 -12.78  11.29
  20.28 -10.84  12.19
  21.25  -8.80  13.07
  22.01  -6.68  13.95
  22.56  -4.49  14.85
  22.89  -2.25  15.73
  23.00   0.00  16.51
  23.88   2.35  16.30
  23.54   4.68  16.72
  22.97   6.97  16.94
  22.17   9.18  16.98
  21.17  11.31  16.88
  19.96  13.33  16.68
  18.55  15.23  16.37
  16.97  16.97  15.87
  15.23  18.55  15.18
  13.33  19.96  14.31
  11.31  21.17  13.35
   9.18  22.17  12.24
   6.97  22.97  10.98
   4.68  23.54   9.63
   2.35  23.88   8.27
   0.00  24.00   6.91
  -2.35  23.88   5.56
  -4.68  23.54   4.33
  -6.97  22.97   3.30
  -9.18  22.17   2.56
 -11.31  21.17   2.03
 -13.33  19.96   1.29
 -15.23  18.55   0.74
 -16.97  16.97   0.64
 -18.55  15.23   0.86
 -19.96  13.33   1.22
 -21.17  11.31   1.70
 -22.17   9.18   2.20
 -22.97   6.97   2.67
 -23.54   4.68   3.11
 -23.88   2.35   3.49
 -24.00   0.00   3.76
 -23.88  -2.35   3.98
 -23.54  -4.68   4.11
 -22.97  -6.97   4.17
 -22.17  -9.18   4.12
 -21.17 -11.31   4.00
 -19.96 -13.33   3.79
 -18.55 -15.23   3.55
 -16.97 -16.97   3.32
 -15.23 -18.55   3.16
 -13.33 -19.96   3.07
 -11.31 -21.17   3.04
  -9.18 -22.17   3.03
  -6.97 -22.97   3.05
  -4.68 -23.54   3.09
  -2.35 -23.88   3.15
   0.00 -24.00   3.22
   2.35 -23.88   3.36
   4.68 -23.54   3.61
   6.97 -22.97   4.03
   9.18 -22.17   4.68
  11.31 -21.17   5.57
  13.33 -19.96   6.57
  15.23 -18.55   7.63
  16.97 -16.97   8.72
  18.55 -15.23   9.80
  19.96 -13.33  10.72
  21.17 -11.31  11.56
  22.17  -9.18  12.38
  22.97  -6.97  13.23
  23.54  -4.68  14.10
  23.88  -2.35  14.94
  24.00   0.00  15.69
  24.88   2.45  15.51
  24.52   4.88  15.96
  23.92   7.26  16.25
  23.10   9.57  16.38
  22.05  11.78  16.39
  20.79  13.89  16.30
  19.33  15.86  16.09
  17.68  17.68  15.63
  15.86  19.33  14.98
  13.89  20.79  14.13
  11.78  22.05  13.22
   9.57  23.10  12.11
   7.26  23.92  10.90
   4.88  24.52   9.60
   2.45  24.88   8.31
   0.00  25.00   7.06
  -2.45  24.88   5.82
  -4.88  24.52   4.71
  -7.26  23.92   3.78
  -9.57  23.10   3.11
 -11.78  22.05   2.61
 -13.89  20.79   1.76
 -15.86  19.33   1.18
 -17.68  17.68   1.07
 -19.33  15.86   1.24
 -20.79  13.89   1.53
 -22.05  11.78   1.91
 -23.10   9.57   2.33
 -23.92   7.26   2.73
 -24.52   4.88   3.12
 -24.88   2.45   3.47
 -25.00   0.00   3.72
 -24.88  -2.45   3.95
 -24.52  -4.88   4.09
 -23.92  -7.26   4.17
 -23.10  -9.57   4.16
 -22.05 -11.78   4.09
 -20.79 -13.89   3.94
 -19.33 -15.86   3.76
 -17.68 -17.68   3.59
 -15.86 -19.33   3.46
 -13.89 -20.79   3.37
 -11.78 -22.05   3.33
  -9.57 -23.10   3.33
  -7.26 -23.92   3.33
  -4.88 -24.52   3.37
  -2.45 -24.88   3.41
   0.00 -25.00   3.44
   2.45 -24.88   3.56
   4.88 -24.52   3.75
   7.26 -23.92   4.11
   9.57 -23.10   4.68
  11.78 -22.05   5.49
  13.89 -20.79   6.42
  15.86 -19.33   7.40
  17.68 -17.68   8.37
  19.33 -15.86   9.30
  20.79 -13.89  10.13
  22.05 -11.79  10.91
  23.10  -9.57  11.70
  23.92  -7.26  12.52
  24.52  -4.88  13.35
  24.88  -2.45  14.16
  25.00   0.00  14.90
  25.87   2.55  14.75
  25.50   5.07  15.24
  24.88   7.55  15.58
  24.02   9.95  15.80
  22.93  12.26  15.90
  21.62  14.44  15.90
  20.10  16.49  15.80
  18.38  18.38  15.35
  16.49  20.10  14.71
  14.44  21.62  13.85
  12.26  22.93  12.96
   9.95  24.02  11.85
   7.55  24.88  10.65
   5.07  25.50   9.41
   2.55  25.87   8.20
   0.00  26.00   7.11
  -2.55  25.87   6.05
  -5.07  25.50   5.03
  -7.55  24.88   4.22
  -9.95  24.02   3.65
 -12.26  22.93   3.17
 -14.44  21.62   2.13
 -16.49  20.10   1.55
 -18.38  18.38   1.42
 -20.10  16.49   1.53
 -21.62  14.44   1.74
 -22.93  12.26   2.03
 -24.02   9.95   2.35
 -24.88   7.55   2.69
 -25.50   5.07   3.00
 -25.87   2.55   3.30
 -26.00   0.00   3.52
 -25.87  -2.55   3.73
 -25.50  -5.07   3.89
 -24.88  -7.55   3.97
 -24.02  -9.95   3.99
 -22.93 -12.26   3.94
 -21.62 -14.44   3.83
 -20.10 -16.49   3.68
 -18.38 -18.38   3.54
 -16.49 -20.10   3.43
 -14.44 -21.62   3.34
 -12.26 -22.93   3.27
  -9.95 -24.02   3.30
  -7.55 -24.88   3.36
  -5.07 -25.50   3.45
  -2.55 -25.87   3.52
   0.00 -26.00   3.55
   2.55 -25.87   3.65
   5.07 -25.50   3.82
   7.55 -24.88   4.13
   9.95 -24.02   4.63
  12.26 -22.93   5.38
  14.44 -21.62   6.24
  16.49 -20.10   7.13
  18.38 -18.38   8.00
  20.10 -16.49   8.80
  21.62 -14.44   9.55
  22.93 -12.26  10.28
  24.02  -9.95  11.03
  24.88  -7.55  11.81
  25.50  -5.07  12.61
  25.87  -2.55  13.40
  26.00   0.00  14.12
  26.87   2.65  14.00
  26.48   5.27  14.53
  25.84   7.84  14.93
  24.94  10.33  15.22
  23.81  12.73  15.39
  22.45  15.00  15.46
  20.87  17.13  15.46
  19.09  19.09  14.98
  17.13  20.87  14.34
  15.00  22.45  13.42
  12.73  23.81  12.48
  10.33  24.94  11.39
   7.84  25.84  10.18
   5.27  26.48   9.00
   2.65  26.87   7.93
   0.00  27.00   6.94
  -2.65  26.87   6.09
  -5.27  26.48   5.30
  -7.84  25.84   4.66
 -10.33  24.94   4.20
 -12.73  23.81   3.68
 -15.00  22.45   2.40
 -17.13  20.87   1.84
 -19.09  19.09   1.69
 -20.87  17.13   1.73
 -22.45  15.00   1.87
 -23.81  12.73   2.07
 -24.94  10.33   2.31
 -25.84   7.84   2.57
 -26.48   5.27   2.81
 -26.87   2.65   3.06
 -27.00   0.00   3.25
 -26.87  -2.65   3.43
 -26.48  -5.27   3.56
 -25.84  -7.84   3.64
 -24.94 -10.33   3.66
 -23.81 -12.73   3.62
 -22.45 -15.00   3.53
 -20.87 -17.13   3.40
 -19.09 -19.09   3.26
 -17.13 -20.87   3.15
 -15.00 -22.45   3.03
 -12.73 -23.81   2.91
 -10.33 -24.94   2.88
  -7.84 -25.84   3.13
  -5.27 -26.48   3.37
  -2.65 -26.87   3.49
   0.00 -27.00   3.55
   2.65 -26.87   3.65
   5.27 -26.48   3.78
   7.84 -25.84   4.08
  10.33 -24.94   4.54
  12.73 -23.81   5.22
  15.00 -22.45   6.01
  17.13 -20.87   6.84
  19.09 -19.09   7.61
  20.87 -17.13   8.29
  22.45 -15.00   8.98
  23.81 -12.73   9.66
  24.94 -10.33  10.38
  25.84  -7.84  11.12
  26.48  -5.27  11.87
  26.87  -2.65  12.63
  27.00   0.00  13.35
  27.87   2.74  13.26
  27.46   5.46  13.82
  26.79   8.13  14.27
  25.87  10.72  14.61
  24.69  13.20  14.84
  23.28  15.56  14.95
  21.64  17.76  15.03
  19.80  19.80  14.47
  17.76  21.64  13.76
  15.56  23.28  12.73
  13.20  24.69  11.70
  10.72  25.87  10.64
   8.13  26.79   9.46
   5.46  27.46   8.43
   2.74  27.87   7.47
   0.00  28.00   6.66
  -2.74  27.87   6.01
  -5.46  27.46   5.45
  -8.13  26.79   4.99
 -10.72  25.87   4.53
 -13.20  24.69   3.91
 -15.56  23.28   2.57
 -17.76  21.64   2.08
 -19.80  19.80   1.90
 -21.64  17.76   1.87
 -23.28  15.56   1.95
 -24.69  13.20   2.07
 -25.87  10.72   2.24
 -26.79   8.13   2.43
 -27.46   5.46   2.61
 -27.87   2.74   2.79
 -28.00   0.00   2.94
 -27.87  -2.74   3.08
 -27.46  -5.46   3.20
 -26.79  -8.13   3.26
 -25.87 -10.72   3.27
 -24.69 -13.20   3.22
 -23.28 -15.56   3.15
 -21.64 -17.76   3.03
 -19.80 -19.80   2.88
 -17.76 -21.64   2.76
 -15.56 -23.28   2.62
 -13.20 -24.69   2.45
 -10.72 -25.87   2.34
  -8.13 -26.79   2.62
  -5.46 -27.46   3.09
  -2.74 -27.87   3.31
   0.00 -28.00   3.42
   2.74 -27.87   3.53
   5.46 -27.46   3.62
   8.13 -26.79   3.92
  10.72 -25.87   4.38
  13.20 -24.69   5.02
  15.56 -23.28   5.74
  17.76 -21.64   6.53
  19.80 -19.80   7.22
  21.64 -17.76   7.80
  23.28 -15.56   8.44
  24.69 -13.20   9.08
  25.87 -10.72   9.76
  26.79  -8.13  10.45
  27.46  -5.46  11.15
  27.87  -2.74  11.88
  28.00   0.00  12.59
  28.86   2.84  12.48
  28.44   5.66  13.06
  27.75   8.42  13.55
  26.79  11.10  13.93
  25.58  13.67  14.18
  24.11  16.11  14.30
  22.42  18.40  14.37
  20.51  20.51  13.71
  18.40  22.42  12.93
  16.11  24.11  11.78
  13.67  25.58  10.85
  11.10  26.79   9.83
   8.42  27.75   8.80
   5.66  28.44   7.94
   2.84  28.86   7.14
   0.00  29.00   6.38
  -2.84  28.86   5.83
  -5.66  28.44   5.37
  -8.42  27.75   4.98
 -11.10  26.79   4.53
 -13.67  25.58   3.78
 -16.11  24.11   2.64
 -18.40  22.42   2.22
 -20.51  20.51   2.04
 -22.42  18.40   1.97
 -24.11  16.11   2.00
 -25.58  13.67   2.06
 -26.79  11.10   2.16
 -27.75   8.42   2.29
 -28.44   5.66   2.41
 -28.86   2.84   2.54
 -29.00   0.00   2.65
 -28.86  -2.84   2.76
 -28.44  -5.66   2.84
 -27.75  -8.42   2.88
 -26.79 -11.10   2.88
 -25.58 -13.67   2.82
 -24.11 -16.11   2.74
 -22.42 -18.40   2.63
 -20.51 -20.51   2.49
 -18.40 -22.42   2.37
 -16.11 -24.11   2.23
 -13.67 -25.58   2.04
 -11.10 -26.79   1.88
  -8.42 -27.75   1.98
  -5.66 -28.44   2.61
  -2.84 -28.86   2.97
   0.00 -29.00   3.18
   2.84 -28.86   3.27
   5.66 -28.44   3.28
   8.42 -27.75   3.55
  11.10 -26.79   4.07
  13.67 -25.58   4.66
  16.11 -24.11   5.36
  18.40 -22.42   6.12
  20.51 -20.51   6.79
  22.42 -18.40   7.32
  24.11 -16.11   7.91
  25.58 -13.67   8.52
  26.79 -11.10   9.14
  27.75  -8.42   9.76
  28.44  -5.66  10.40
  28.86  -2.84  11.11
  29.00   0.00  11.81
  29.86   2.94  11.52
  29.42   5.85  12.12
  28.71   8.71  12.64
  27.72  11.48  13.03
  26.46  14.14  13.31
  24.94  16.67  13.36
  23.19  19.03  13.36
  21.21  21.21  12.85
  19.03  23.19  12.13
  16.67  24.94  11.09
  14.14  26.46  10.21
  11.48  27.72   9.34
   8.71  28.71   8.51
   5.85  29.42   7.72
   2.94  29.86   6.94
   0.00  30.00   6.19
  -2.94  29.86   5.58
  -5.85  29.42   5.05
  -8.71  28.71   4.59
 -11.48  27.72   4.12
 -14.14  26.46   3.33
 -16.67  24.94   2.62
 -19.03  23.19   2.28
 -21.21  21.21   2.11
 -23.19  19.03   2.02
 -24.94  16.67   2.02
 -26.46  14.14   2.04
 -27.72  11.48   2.10
 -28.71   8.71   2.18
 -29.42   5.85   2.26
 -29.86   2.94   2.35
 -30.00   0.00   2.42
 -29.86  -2.94   2.49
 -29.42  -5.85   2.53
 -28.71  -8.71   2.54
 -27.72 -11.48   2.52
 -26.46 -14.14   2.46
 -24.94 -16.67   2.38
 -23.19 -19.03   2.27
 -21.21 -21.21   2.15
 -19.03 -23.19   2.03
 -16.67 -24.94   1.90
 -14.14 -26.46   1.75
 -11.48 -27.72   1.61
  -8.71 -28.71   1.61
  -5.85 -29.42   2.14
  -2.94 -29.86   2.57
   0.00 -30.00   2.80
   2.94 -29.86   2.83
   5.85 -29.42   2.78
   8.71 -28.71   2.95
  11.48 -27.72   3.41
  14.14 -26.46   3.93
  16.67 -24.94   4.69
  19.03 -23.19   5.42
  21.21 -21.21   6.15
  23.19 -19.03   6.71
  24.94 -16.67   7.27
  26.46 -14.14   7.84
  27.72 -11.48   8.44
  28.71  -8.71   8.96
  29.42  -5.85   9.56
  29.86  -2.94  10.23
  30.00   0.00  10.90
  30.85   3.04   8.69
  30.40   6.05   9.24
  29.67   9.00   9.74
  28.64  11.86  10.13
  27.34  14.61  10.40
  25.78  17.22  10.50
  23.96  19.67  10.51
  21.92  21.92  10.31
  19.67  23.96   9.91
  17.22  25.78   9.32
  14.61  27.34   8.75
  11.86  28.64   8.24
   9.00  29.67   7.81
   6.05  30.40   7.26
   3.04  30.85   6.51
   0.00  31.00   5.78
  -3.04  30.85   5.09
  -6.05  30.40   4.46
  -9.00  29.67   3.89
 -11.86  28.64   3.38
 -14.61  27.34   2.90
 -17.22  25.78   2.57
 -19.67  23.96   2.33
 -21.92  21.92   2.16
 -23.96  19.67   2.04
 -25.78  17.22   1.98
 -27.34  14.61   1.94
 -28.64  11.86   1.93
 -29.67   9.00   1.93
 -30.40   6.05   1.94
 -30.85   3.04   1.95
 -31.00   0.00   1.96
 -30.85  -3.04   1.96
 -30.40  -6.05   1.95
 -29.67  -9.00   1.92
 -28.64 -11.86   1.88
 -27.34 -14.61   1.81
 -25.78 -17.22   1.74
 -23.96 -19.67   1.65
 -21.92 -21.92   1.56
 -19.67 -23.96   1.46
 -17.22 -25.78   1.37
 -14.61 -27.34   1.29
 -11.86 -28.64   1.23
  -9.00 -29.67   1.22
  -6.05 -30.40   1.31
  -3.04 -30.85   1.46
   0.00 -31.00   1.58
   3.04 -30.85   1.64
   6.05 -30.40   1.68
   9.00 -29.67   1.73
  11.86 -28.64   1.87
  14.61 -27.34   2.29
  17.22 -25.78   3.00
  19.67 -23.96   3.61
  21.92 -21.92   4.26
  23.96 -19.67   4.86
  25.78 -17.22   5.39
  27.34 -14.61   5.85
  28.64 -11.86   6.31
  29.67  -9.00   6.73
  30.40  -6.05   7.19
  30.85  -3.04   7.65
  31.00   0.00   8.16
  31.85   3.14   8.31
  31.39   6.24   8.81
  30.62   9.29   9.27
  29.56  12.25   9.62
  28.22  15.08   9.87
  26.61  17.78   9.97
  24.74  20.30   9.96
  22.63  22.63   9.79
  20.30  24.74   9.43
  17.78  26.61   8.93
  15.08  28.22   8.43
  12.25  29.56   7.98
