   2.93 -14.71 -49.33
   4.35 -14.35 -44.74
   5.74 -13.86 -39.83
   7.07 -13.23 -35.13
   8.33 -12.47 -30.88
   9.52 -11.60 -26.96
  10.61 -10.61 -23.19
  11.60  -9.52 -19.23
  12.47  -8.33 -14.82
  13.23  -7.07  -9.75
  13.86  -5.74  -4.12
  14.35  -4.35   1.95
  14.71  -2.93   8.26
  14.93  -1.47  14.46
  15.00   0.00  20.06
  15.92   1.57  25.69
  15.69   3.12  28.79
  15.31   4.64  31.39
  14.78   6.12  33.70
  14.11   7.54  35.62
  13.30   8.89  37.06
  12.37  10.15  38.01
  11.31  11.31  38.56
  10.15  12.37  38.69
   8.89  13.30  38.42
   7.54  14.11  37.71
   6.12  14.78  36.54
   4.64  15.31  34.77
   3.12  15.69  32.37
   1.57  15.92  29.55
   0.00  16.00  26.46
  -1.57  15.92  23.33
  -3.12  15.69  20.32
  -4.64  15.31  17.44
  -6.12  14.78  14.66
  -7.54  14.11  11.96
  -8.89  13.30   9.28
 -10.15  12.37   6.69
 -11.31  11.31   4.24
 -12.37  10.15   2.11
 -13.30   8.89   0.41
 -14.11   7.54  -0.80
 -14.78   6.12  -1.78
 -15.31   4.64  -2.88
 -15.69   3.12  -4.60
 -15.92   1.57  -7.17
 -16.00   0.00 -10.52
 -15.92  -1.57 -14.66
 -15.69  -3.12 -19.48
 -15.31  -4.64 -24.75
 -14.78  -6.12 -30.13
 -14.11  -7.54 -34.18
 -13.30  -8.89 -35.46
 -12.37 -10.15 -35.66
 -11.31 -11.31 -36.32
 -10.15 -12.37 -37.60
  -8.89 -13.30 -39.72
  -7.54 -14.11 -42.54
  -6.12 -14.78 -45.66
  -4.64 -15.31 -48.72
  -3.12 -15.69 -51.33
  -1.57 -15.92 -52.78
   0.00 -16.00 -52.60
   1.57 -15.92 -50.74
   3.12 -15.69 -47.47
   4.64 -15.31 -43.26
   6.12 -14.78 -38.64
   7.54 -14.11 -34.11
   8.89 -13.30 -29.77
  10.15 -12.37 -25.70
  11.31 -11.31 -21.81
  12.37 -10.15 -17.76
  13.30  -8.89 -13.29
  14.11  -7.54  -8.21
  14.78  -6.12  -2.58
  15.31  -4.64   3.56
  15.69  -3.12  10.01
  15.92  -1.57  16.29
  16.00   0.00  21.62
  16.92   1.67  25.66
  16.67   3.32  28.63
  16.27   4.93  31.03
  15.71   6.51  33.03
  14.99   8.01  34.67
  14.13   9.44  35.94
  13.14  10.78  36.91
  12.02  12.02  37.68
  10.78  13.14  38.09
   9.44  14.13  38.06
   8.01  14.99  37.56
   6.51  15.71  36.52
   4.93  16.27  34.79
   3.32  16.67  32.36
   1.67  16.92  29.51
   0.00  17.00  26.38
  -1.67  16.92  23.27
  -3.32  16.67  20.34
  -4.93  16.27  17.57
  -6.51  15.71  14.94
  -8.01  14.99  12.41
  -9.44  14.13   9.90
 -10.78  13.14   7.51
 -12.02  12.02   5.31
 -13.14  10.78   3.50
 -14.13   9.44   2.14
 -14.99   8.01   1.19
 -15.71   6.51   0.38
 -16.27   4.93  -0.57
 -16.67   3.32  -2.07
 -16.92   1.67  -4.38
 -17.00   0.00  -7.52
 -16.92  -1.67 -11.64
 -16.67  -3.32 -16.50
 -16.27  -4.93 -21.82
 -15.71  -6.51 -27.02
 -14.99  -8.01 -30.20
 -14.14  -9.44 -30.59
 -13.14 -10.78 -30.70
 -12.02 -12.02 -31.48
 -10.78 -13.14 -32.96
  -9.44 -14.13 -35.30
  -8.01 -14.99 -38.40
  -6.51 -15.71 -41.78
  -4.93 -16.27 -45.06
  -3.32 -16.67 -47.90
  -1.67 -16.92 -49.72
   0.00 -17.00 -50.00
   1.67 -16.92 -48.60
   3.32 -16.67 -45.80
   4.93 -16.27 -42.10
   6.51 -15.71 -37.94
   8.01 -14.99 -33.70
   9.44 -14.14 -29.41
  10.78 -13.14 -25.24
  12.02 -12.02 -21.16
  13.14 -10.78 -16.96
  14.13  -9.44 -12.41
  14.99  -8.01  -7.43
  15.71  -6.51  -1.89
  16.27  -4.93   4.19
  16.67  -3.32  10.57
  16.92  -1.67  16.67
  17.00   0.00  21.78
  17.91   1.76  24.70
  17.65   3.51  27.52
  17.22   5.23  29.73
  16.63   6.89  31.46
  15.87   8.49  32.88
  14.97  10.00  34.01
  13.91  11.42  35.04
  12.73  12.73  36.13
  11.42  13.91  36.88
  10.00  14.97  37.26
   8.49  15.87  37.08
   6.89  16.63  36.21
   5.23  17.22  34.60
   3.51  17.65  32.15
   1.76  17.91  29.23
   0.00  18.00  26.01
  -1.76  17.91  22.88
  -3.51  17.65  20.00
  -5.23  17.22  17.35
  -6.89  16.63  14.89
  -8.49  15.87  12.54
 -10.00  14.97  10.23
 -11.42  13.91   8.02
 -12.73  12.73   6.01
 -13.91  11.42   4.43
 -14.97  10.00   3.25
 -15.87   8.49   2.45
 -16.63   6.89   1.76
 -17.22   5.23   1.01
 -17.65   3.51  -0.23
 -17.91   1.76  -2.13
 -18.00   0.00  -4.82
 -17.91  -1.76  -8.50
 -17.65  -3.51 -12.73
 -17.22  -5.23 -17.64
 -16.63  -6.89 -21.97
 -15.87  -8.49 -24.08
 -14.97 -10.00 -24.94
 -13.91 -11.42 -25.35
 -12.73 -12.73 -26.22
 -11.42 -13.91 -27.88
 -10.00 -14.97 -30.55
  -8.49 -15.87 -33.98
  -6.89 -16.63 -37.64
  -5.23 -17.22 -41.16
  -3.51 -17.65 -44.26
  -1.76 -17.91 -46.48
   0.00 -18.00 -47.28
   1.76 -17.91 -46.42
   3.51 -17.65 -44.18
   5.23 -17.22 -41.06
   6.89 -16.63 -37.39
   8.49 -15.87 -33.50
  10.00 -14.97 -29.39
  11.42 -13.91 -25.28
  12.73 -12.73 -21.12
  13.91 -11.42 -16.72
  14.97 -10.00 -12.18
  15.87  -8.49  -7.36
  16.63  -6.89  -2.03
  17.22  -5.23   3.82
  17.65  -3.51   9.99
  17.91  -1.76  15.88
  18.00   0.00  20.89
  18.91   1.86  23.03
  18.63   3.71  25.76
  18.18   5.52  27.77
  17.55   7.27  29.26
  16.76   8.96  30.42
  15.80  10.56  31.42
  14.69  12.05  32.47
  13.44  13.44  34.01
  12.05  14.69  35.09
  10.56  15.80  35.91
   8.96  16.76  36.19
   7.27  17.55  35.65
   5.52  18.18  34.19
   3.71  18.63  31.75
   1.86  18.91  28.74
   0.00  19.00  25.40
  -1.86  18.91  22.19
  -3.71  18.63  19.30
  -5.52  18.18  16.77
  -7.27  17.55  14.49
  -8.96  16.76  12.34
 -10.56  15.80  10.24
 -12.05  14.69   8.21
 -13.44  13.44   6.36
 -14.69  12.05   4.89
 -15.80  10.56   3.79
 -16.76   8.96   3.08
 -17.55   7.27   2.53
 -18.18   5.52   1.99
 -18.63   3.71   1.08
 -18.91   1.86  -0.36
 -19.00   0.00  -2.36
 -18.91  -1.86  -4.95
 -18.63  -3.71  -8.34
 -18.18  -5.52 -12.42
 -17.55  -7.27 -15.62
 -16.76  -8.96 -17.32
 -15.80 -10.56 -18.99
 -14.69 -12.05 -19.85
 -13.44 -13.43 -20.66
 -12.05 -14.69 -22.36
 -10.56 -15.80 -25.44
  -8.96 -16.76 -29.33
  -7.27 -17.55 -33.33
  -5.52 -18.18 -37.08
  -3.71 -18.63 -40.41
  -1.86 -18.91 -42.98
   0.00 -19.00 -44.36
   1.86 -18.91 -44.10
   3.71 -18.63 -42.45
   5.52 -18.18 -39.88
   7.27 -17.55 -36.75
   8.96 -16.76 -33.26
  10.56 -15.80 -29.47
  12.05 -14.69 -25.51
  13.43 -13.44 -21.34
  14.69 -12.05 -16.83
  15.80 -10.56 -12.37
  16.76  -8.96  -7.70
  17.55  -7.27  -2.64
  18.18  -5.52   2.90
  18.63  -3.71   8.75
  18.91  -1.86  14.41
  19.00   0.00  19.28
  19.90   1.96  21.38
  19.62   3.90  24.06
  19.14   5.81  25.92
  18.48   7.65  27.20
  17.64   9.43  28.13
  16.63  11.11  28.90
  15.46  12.69  29.79
  14.14  14.14  31.40
  12.69  15.46  32.71
  11.11  16.63  33.99
   9.43  17.64  34.84
   7.65  18.48  34.73
   5.81  19.14  33.50
   3.90  19.62  31.11
   1.96  19.90  27.96
   0.00  20.00  24.46
  -1.96  19.90  21.09
  -3.90  19.62  18.16
  -5.81  19.14  15.72
  -7.65  18.48  13.64
  -9.43  17.64  11.73
 -11.11  16.63   9.87
 -12.69  15.46   8.02
 -14.14  14.14   6.31
 -15.46  12.69   4.92
 -16.63  11.11   3.87
 -17.64   9.43   3.25
 -18.48   7.65   2.84
 -19.14   5.81   2.51
 -19.62   3.90   1.90
 -19.90   1.96   0.93
 -20.00   0.00  -0.38
 -19.90  -1.96  -1.78
 -19.62  -3.90  -4.49
 -19.14  -5.81  -7.29
 -18.48  -7.65  -9.61
 -17.64  -9.43 -11.34
 -16.63 -11.11 -13.32
 -15.46 -12.69 -14.44
 -14.14 -14.14 -14.91
 -12.69 -15.46 -16.35
 -11.11 -16.63 -19.77
  -9.43 -17.64 -24.32
  -7.65 -18.48 -28.74
  -5.81 -19.14 -32.69
  -3.90 -19.62 -36.16
  -1.96 -19.90 -39.09
   0.00 -20.00 -41.03
   1.96 -19.90 -41.43
   3.90 -19.62 -40.46
   5.81 -19.14 -38.50
   7.65 -18.48 -35.88
   9.43 -17.64 -32.83
  11.11 -16.63 -29.42
  12.69 -15.46 -25.74
  14.14 -14.14 -21.70
  15.46 -12.69 -17.26
  16.63 -11.11 -12.90
  17.64  -9.43  -8.40
  18.48  -7.65  -3.55
  19.14  -5.81   1.75
  19.62  -3.90   7.36
  19.90  -1.96  12.84
  20.00   0.00  17.65
  20.90   2.06  19.81
  20.60   4.10  22.46
  20.10   6.10  24.20
  19.40   8.04  25.28
  18.52   9.90  25.94
  17.46  11.67  26.37
  16.23  13.32  26.90
  14.85  14.85  28.38
  13.32  16.23  29.89
  11.67  17.46  31.55
   9.90  18.52  32.84
   8.04  19.40  33.18
   6.10  20.10  32.25
   4.10  20.60  30.01
   2.06  20.90  26.72
   0.00  21.00  22.99
  -2.06  20.90  19.41
  -4.10  20.60  16.43
  -6.10  20.10  14.08
  -8.04  19.40  12.19
  -9.90  18.52  10.48
 -11.67  17.46   8.84
 -13.32  16.23   7.28
 -14.85  14.85   5.73
 -16.23  13.32   4.49
 -17.46  11.67   3.58
 -18.52   9.90   3.06
 -19.40   8.04   2.84
 -20.10   6.10   2.72
 -20.60   4.10   2.37
 -20.90   2.06   1.81
 -21.00   0.00   1.02
 -20.90  -2.06   0.22
 -20.60  -4.10  -1.49
 -20.10  -6.10  -3.27
 -19.40  -8.04  -4.92
 -18.52  -9.90  -6.58
 -17.46 -11.67  -8.37
 -16.23 -13.32  -9.28
 -14.85 -14.85  -9.23
 -13.32 -16.23 -10.03
 -11.67 -17.46 -13.59
  -9.90 -18.52 -18.76
  -8.04 -19.40 -23.49
  -6.10 -20.10 -27.63
  -4.10 -20.60 -31.27
  -2.06 -20.90 -34.39
   0.00 -21.00 -36.98
   2.06 -20.90 -38.12
   4.10 -20.60 -38.00
   6.10 -20.10 -36.75
   8.04 -19.40 -34.73
   9.90 -18.52 -32.16
  11.67 -17.46 -29.18
  13.32 -16.23 -25.84
  14.85 -14.85 -22.04
  16.23 -13.32 -17.80
  17.46 -11.67 -13.57
  18.52  -9.90  -9.23
  19.40  -8.04  -4.59
  20.10  -6.10   0.50
  20.60  -4.10   5.93
  20.90  -2.06  11.31
  21.00   0.00  16.08
  21.89   2.16  18.37
  21.58   4.29  20.98
  21.05   6.39  22.60
  20.33   8.42  23.46
  19.40  10.37  23.77
  18.29  12.22  23.70
  17.01  13.96  23.77
  15.56  15.56  25.07
  13.96  17.01  26.75
  12.22  18.29  28.54
  10.37  19.40  29.86
   8.42  20.33  30.48
   6.39  21.05  30.03
   4.29  21.58  28.00
   2.16  21.89  24.66
   0.00  22.00  20.72
  -2.16  21.89  17.01
  -4.29  21.58  14.05
  -6.39  21.05  11.80
  -8.42  20.33   9.98
 -10.37  19.40   8.31
 -12.22  18.29   6.94
 -13.96  17.01   5.73
 -15.56  15.56   4.51
 -17.01  13.96   3.56
 -18.29  12.22   2.92
 -19.40  10.37   2.67
 -20.33   8.42   2.69
 -21.05   6.39   2.76
 -21.58   4.29   2.62
 -21.89   2.16   2.31
 -22.00   0.00   1.97
 -21.89  -2.16   1.46
 -21.58  -4.29   0.54
 -21.05  -6.39  -0.46
 -20.33  -8.42  -1.58
 -19.40 -10.37  -2.88
 -18.29 -12.22  -4.17
 -17.01 -13.96  -4.61
 -15.56 -15.56  -3.97
 -13.96 -17.01  -4.34
 -12.22 -18.29  -7.81
 -10.37 -19.40 -13.07
  -8.42 -20.33 -17.80
  -6.39 -21.05 -21.86
  -4.29 -21.58 -25.59
  -2.16 -21.89 -28.81
   0.00 -22.00 -31.76
   2.16 -21.89 -33.79
   4.29 -21.58 -34.61
   6.39 -21.05 -34.38
   8.42 -20.33 -33.16
  10.37 -19.40 -31.23
  12.22 -18.29 -28.72
  13.96 -17.01 -25.74
  15.56 -15.56 -22.27
  17.01 -13.96 -18.29
  18.29 -12.22 -14.25
  19.40 -10.37 -10.10
  20.33  -8.42  -5.68
  21.05  -6.39  -0.80
  21.58  -4.29   4.52
  21.89  -2.16   9.86
  22.00   0.00  14.62
  22.89   2.25  17.04
  22.56   4.49  19.60
  22.01   6.68  21.08
  21.25   8.80  21.64
  20.28  10.84  21.47
  19.12  12.78  20.73
  17.78  14.59  20.40
  16.26  16.26  21.62
  14.59  17.78  23.32
  12.78  19.12  24.73
  10.84  20.28  25.53
   8.80  21.25  26.12
   6.68  22.01  26.16
   4.49  22.56  24.55
   2.25  22.89  21.28
   0.00  23.00  17.30
  -2.25  22.89  13.74
  -4.49  22.56  11.02
  -6.68  22.01   8.90
  -8.80  21.25   7.12
 -10.84  20.28   5.55
 -12.78  19.12   4.47
 -14.59  17.78   3.61
 -16.26  16.26   2.92
 -17.78  14.59   2.43
 -19.12  12.78   2.17
 -20.28  10.84   2.26
 -21.25   8.80   2.50
 -22.01   6.68   2.73
 -22.56   4.49   2.77
 -22.89   2.25   2.67
 -23.00   0.00   2.62
 -22.89  -2.25   2.37
 -22.56  -4.49   1.96
 -22.01  -6.68   1.45
 -21.25  -8.80   0.79
 -20.28 -10.84  -0.09
 -19.12 -12.78  -0.80
 -17.78 -14.59  -0.68
 -16.26 -16.26   0.27
 -14.59 -17.78  -0.01
 -12.78 -19.12  -3.23
 -10.84 -20.28  -7.89
  -8.80 -21.25 -12.29
  -6.68 -22.01 -16.08
  -4.49 -22.56 -19.61
  -2.25 -22.89 -22.87
   0.00 -23.00 -25.85
   2.25 -22.89 -28.44
   4.49 -22.56 -29.97
   6.68 -22.01 -30.85
   8.80 -21.25 -30.86
  10.84 -20.28 -29.84
  12.78 -19.12 -27.95
  14.59 -17.78 -25.42
  16.26 -16.26 -22.32
  17.78 -14.59 -18.65
  19.12 -12.78 -14.83
  20.28 -10.84 -10.92
  21.25  -8.80  -6.76
  22.01  -6.68  -2.11
  22.56  -4.49   3.10
  22.89  -2.25   8.44
  23.00   0.00  13.26
  23.88   2.35  15.72
  23.54   4.68  18.24
  22.97   6.97  19.50
  22.17   9.18  19.57
  21.17  11.31  18.61
  19.96  13.33  17.15
  18.55  15.23  16.77
  16.97  16.97  17.99
  15.23  18.55  19.40
  13.33  19.96  20.01
  11.31  21.17  20.05
   9.18  22.17  20.41
   6.97  22.97  20.75
   4.68  23.54  19.74
   2.35  23.88  16.82
   0.00  24.00  13.13
  -2.35  23.88  10.00
  -4.68  23.54   7.74
  -6.97  22.97   5.90
  -9.18  22.17   4.34
 -11.31  21.17   3.17
 -13.33  19.96   2.49
 -15.23  18.55   1.99
 -16.97  16.97   1.79
 -18.55  15.23   1.72
 -19.96  13.33   1.75
 -21.17  11.31   2.09
 -22.17   9.18   2.46
 -22.97   6.97   2.75
 -23.54   4.68   2.95
 -23.88   2.35   3.02
 -24.00   0.00   3.19
 -23.88  -2.35   3.15
 -23.54  -4.68   2.98
 -22.97  -6.97   2.83
 -22.17  -9.18   2.57
 -21.17 -11.31   2.09
 -19.96 -13.33   1.77
 -18.55 -15.23   2.28
 -16.97 -16.97   3.13
 -15.23 -18.55   2.82
 -13.33 -19.96   0.01
 -11.31 -21.17  -3.95
  -9.18 -22.17  -7.76
  -6.97 -22.97 -11.19
  -4.68 -23.54 -14.38
  -2.35 -23.88 -17.33
   0.00 -24.00 -20.18
   2.35 -23.88 -22.61
   4.68 -23.54 -24.44
   6.97 -22.97 -26.13
   9.18 -22.17 -27.43
  11.31 -21.17 -27.64
  13.33 -19.96 -26.61
  15.23 -18.55 -24.71
  16.97 -16.97 -22.08
  18.55 -15.23 -18.79
  19.96 -13.33 -15.24
  21.17 -11.31 -11.61
  22.17  -9.18  -7.79
  22.97  -6.97  -3.43
  23.54  -4.68   1.57
  23.88  -2.35   6.91
  24.00   0.00  11.85
  24.88   2.45  14.18
  24.52   4.88  16.64
  23.92   7.26  17.53
  23.10   9.57  16.93
  22.05  11.78  14.96
  20.79  13.89  13.19
  19.33  15.86  13.14
  17.68  17.68  14.03
  15.86  19.33  14.84
  13.89  20.79  14.83
  11.78  22.05  14.49
   9.57  23.10  14.77
   7.26  23.92  15.25
   4.88  24.52  14.67
   2.45  24.88  12.32
   0.00  25.00   9.23
  -2.45  24.88   6.70
  -4.88  24.52   4.92
  -7.26  23.92   3.52
  -9.57  23.10   2.52
 -11.78  22.05   1.77
 -13.89  20.79   1.45
 -15.86  19.33   1.28
 -17.68  17.68   1.31
 -19.33  15.86   1.51
 -20.79  13.89   1.79
 -22.05  11.78   2.25
 -23.10   9.57   2.60
 -23.92   7.26   2.96
 -24.52   4.88   3.15
 -24.88   2.45   3.33
 -25.00   0.00   3.63
 -24.88  -2.45   3.80
 -24.52  -4.88   3.85
 -23.92  -7.26   3.87
 -23.10  -9.57   3.88
 -22.05 -11.78   3.68
 -20.79 -13.89   3.65
 -19.33 -15.86   4.19
 -17.68 -17.68   4.75
 -15.86 -19.33   4.35
 -13.89 -20.79   2.05
 -11.78 -22.05  -1.22
  -9.57 -23.10  -4.46
  -7.26 -23.92  -7.47
  -4.88 -24.52 -10.27
  -2.45 -24.88 -12.89
   0.00 -25.00 -15.44
   2.45 -24.88 -17.54
   4.88 -24.52 -19.25
   7.26 -23.92 -21.11
   9.57 -23.10 -22.88
  11.78 -22.05 -24.20
  13.89 -20.79 -24.26
  15.86 -19.33 -23.25
  17.68 -17.68 -21.29
  19.33 -15.86 -18.50
  20.79 -13.89 -15.31
  22.05 -11.79 -12.03
  23.10  -9.57  -8.60
  23.92  -7.26  -4.66
  24.52  -4.88   0.00
  24.88  -2.45   5.16
  25.00   0.00  10.22
  25.87   2.55  12.28
  25.50   5.07  14.60
  24.88   7.55  14.94
  24.02   9.95  13.54
  22.93  12.26  10.99
  21.62  14.44   9.53
  20.10  16.49   9.94
  18.38  18.38   9.95
  16.49  20.10  10.16
  14.44  21.62   9.92
  12.26  22.93   9.69
   9.95  24.02   9.99
   7.55  24.88  10.48
   5.07  25.50  10.20
   2.55  25.87   8.51
   0.00  26.00   6.23
  -2.55  25.87   4.38
  -5.07  25.50   3.06
  -7.55  24.88   2.23
  -9.95  24.02   1.71
 -12.26  22.93   1.34
 -14.44  21.62   1.25
 -16.49  20.10   1.21
 -18.38  18.38   1.48
 -20.10  16.49   1.81
 -21.62  14.44   2.14
 -22.93  12.26   2.59
 -24.02   9.95   2.89
 -24.88   7.55   3.18
 -25.50   5.07   3.35
 -25.87   2.55   3.61
 -26.00   0.00   3.92
 -25.87  -2.55   4.14
 -25.50  -5.07   4.39
 -24.88  -7.55   4.59
 -24.02  -9.95   4.77
 -22.93 -12.26   4.74
 -21.62 -14.44   4.76
 -20.10 -16.49   5.16
 -18.38 -18.38   5.36
 -16.49 -20.10   4.86
 -14.44 -21.62   3.11
 -12.26 -22.93   0.41
  -9.95 -24.02  -2.32
  -7.55 -24.88  -4.89
  -5.07 -25.50  -7.30
  -2.55 -25.87  -9.56
   0.00 -26.00 -11.78
   2.55 -25.87 -13.51
   5.07 -25.50 -15.12
   7.55 -24.88 -16.86
   9.95 -24.02 -18.49
  12.26 -22.93 -19.88
  14.44 -21.62 -20.60
  16.49 -20.10 -20.61
  18.38 -18.38 -19.48
  20.10 -16.49 -17.40
  21.62 -14.44 -14.73
  22.93 -12.26 -11.89
  24.02  -9.95  -8.88
  24.88  -7.55  -5.42
  25.50  -5.07  -1.35
  25.87  -2.55   3.31
  26.00   0.00   8.25
  26.87   2.65   9.97
  26.48   5.27  12.00
  25.84   7.84  11.83
  24.94  10.33   9.90
  23.81  12.73   7.63
  22.45  15.00   6.87
  20.87  17.13   7.34
  19.09  19.09   6.29
  17.13  20.87   6.17
  15.00  22.45   6.00
  12.73  23.81   5.97
  10.33  24.94   6.35
   7.84  25.84   6.91
   5.27  26.48   6.89
   2.65  26.87   5.73
   0.00  27.00   4.19
  -2.65  26.87   3.03
  -5.27  26.48   2.17
  -7.84  25.84   1.75
 -10.33  24.94   1.58
 -12.73  23.81   1.54
 -15.00  22.45   1.55
 -17.13  20.87   1.60
 -19.09  19.09   1.96
 -20.87  17.13   2.26
 -22.45  15.00   2.63
 -23.81  12.73   2.93
 -24.94  10.33   3.18
 -25.84   7.84   3.42
 -26.48   5.27   3.53
 -26.87   2.65   3.71
 -27.00   0.00   4.05
 -26.87  -2.65   4.29
 -26.48  -5.27   4.59
 -25.84  -7.84   4.80
 -24.94 -10.33   5.07
 -23.81 -12.73   5.25
 -22.45 -15.00   5.26
 -20.87 -17.13   5.29
 -19.09 -19.09   5.17
 -17.13 -20.87   4.64
 -15.00 -22.45   3.28
 -12.73 -23.81   1.17
 -10.33 -24.94  -1.10
  -7.84 -25.84  -3.25
  -5.27 -26.48  -5.26
  -2.65 -26.87  -7.17
   0.00 -27.00  -9.04
   2.65 -26.87 -10.41
   5.27 -26.48 -11.95
   7.84 -25.84 -13.41
  10.33 -24.94 -14.76
  12.73 -23.81 -15.96
  15.00 -22.45 -16.74
  17.13 -20.87 -17.12
  19.09 -19.09 -16.61
  20.87 -17.13 -15.44
  22.45 -15.00 -13.38
  23.81 -12.73 -11.07
  24.94 -10.33  -8.53
  25.84  -7.84  -5.63
  26.48  -5.27  -2.25
  26.87  -2.65   1.67
  27.00   0.00   6.07
  27.87   2.74   7.65
  27.46   5.46   9.33
  26.79   8.13   8.81
  25.87  10.72   6.88
  24.69  13.20   5.18
  23.28  15.56   4.99
  21.64  17.76   5.34
  19.80  19.80   3.70
  17.76  21.64   3.42
  15.56  23.28   3.34
  13.20  24.69   3.45
  10.72  25.87   3.95
   8.13  26.79   4.53
   5.46  27.46   4.65
   2.74  27.87   3.89
   0.00  28.00   2.97
  -2.74  27.87   2.34
  -5.46  27.46   1.90
  -8.13  26.79   1.75
 -10.72  25.87   1.75
 -13.20  24.69   1.90
 -15.56  23.28   1.99
 -17.76  21.64   2.08
 -19.80  19.80   2.43
 -21.64  17.76   2.68
 -23.28  15.56   2.95
 -24.69  13.20   3.12
 -25.87  10.72   3.30
 -26.79   8.13   3.50
 -27.46   5.46   3.52
 -27.87   2.74   3.61
 -28.00   0.00   3.86
 -27.87  -2.74   4.11
 -27.46  -5.46   4.31
 -26.79  -8.13   4.51
 -25.87 -10.72   4.88
 -24.69 -13.20   5.15
 -23.28 -15.56   5.11
 -21.64 -17.76   4.80
 -19.80 -19.80   4.47
 -17.76 -21.64   3.94
 -15.56 -23.28   2.90
 -13.20 -24.69   1.28
 -10.72 -25.87  -0.60
  -8.13 -26.79  -2.34
  -5.46 -27.46  -3.97
  -2.74 -27.87  -5.53
   0.00 -28.00  -7.01
   2.74 -27.87  -8.12
   5.46 -27.46  -9.46
   8.13 -26.79 -10.61
  10.72 -25.87 -11.70
  13.20 -24.69 -12.54
  15.56 -23.28 -13.29
  17.76 -21.64 -13.69
  19.80 -19.80 -13.66
  21.64 -17.76 -13.14
  23.28 -15.56 -11.66
  24.69 -13.20  -9.88
  25.87 -10.72  -7.87
  26.79  -8.13  -5.57
  27.46  -5.46  -2.83
  27.87  -2.74   0.40
  28.00   0.00   4.13
  28.86   2.84   5.40
  28.44   5.66   6.75
  27.75   8.42   6.08
  26.79  11.10   4.42
  25.58  13.67   3.37
  24.11  16.11   3.58
  22.42  18.40   3.87
  20.51  20.51   2.31
  18.40  22.42   2.04
  16.11  24.11   2.04
  13.67  25.58   2.28
  11.10  26.79   2.76
   8.42  27.75   3.26
   5.66  28.44   3.42
   2.84  28.86   2.93
   0.00  29.00   2.40
  -2.84  28.86   2.13
  -5.66  28.44   1.92
  -8.42  27.75   1.89
 -11.10  26.79   1.89
 -13.67  25.58   2.08
 -16.11  24.11   2.26
 -18.40  22.42   2.35
 -20.51  20.51   2.58
 -22.42  18.40   2.77
 -24.11  16.11   2.94
 -25.58  13.67   2.96
 -26.79  11.10   3.09
 -27.75   8.42   3.28
 -28.44   5.66   3.18
 -28.86   2.84   3.17
 -29.00   0.00   3.35
 -28.86  -2.84   3.44
 -28.44  -5.66   3.54
 -27.75  -8.42   3.72
 -26.79 -11.10   4.05
 -25.58 -13.67   4.39
 -24.11 -16.11   4.41
 -22.42 -18.40   3.84
 -20.51 -20.51   3.34
 -18.40 -22.42   2.94
 -16.11 -24.11   2.13
 -13.67 -25.58   0.93
 -11.10 -26.79  -0.47
  -8.42 -27.75  -1.80
  -5.66 -28.44  -3.07
  -2.84 -28.86  -4.28
   0.00 -29.00  -5.42
   2.84 -28.86  -6.37
   5.66 -28.44  -7.40
   8.42 -27.75  -8.24
  11.10 -26.79  -9.10
  13.67 -25.58  -9.73
  16.11 -24.11 -10.43
  18.40 -22.42 -10.74
  20.51 -20.51 -10.94
  22.42 -18.40 -10.81
  24.11 -16.11  -9.86
  25.58 -13.67  -8.62
  26.79 -11.10  -7.15
  27.75  -8.42  -5.44
  28.44  -5.66  -3.32
  28.86  -2.84  -0.72
  29.00   0.00   2.36
  29.86   2.94   3.10
  29.42   5.85   4.20
  28.71   8.71   3.62
  27.72  11.48   2.47
  26.46  14.14   2.02
  24.94  16.67   2.48
  23.19  19.03   2.81
  21.21  21.21   2.09
  19.03  23.19   1.97
  16.67  24.94   2.04
  14.14  26.46   2.25
  11.48  27.72   2.58
   8.71  28.71   2.89
   5.85  29.42   2.97
   2.94  29.86   2.66
   0.00  30.00   2.31
  -2.94  29.86   2.09
  -5.85  29.42   1.92
  -8.71  28.71   1.86
 -11.48  27.72   1.85
 -14.14  26.46   1.94
 -16.67  24.94   2.04
 -19.03  23.19   2.11
 -21.21  21.21   2.24
 -23.19  19.03   2.36
 -24.94  16.67   2.46
 -26.46  14.14   2.48
 -27.72  11.48   2.54
 -28.71   8.71   2.63
 -29.42   5.85   2.51
 -29.86   2.94   2.40
 -30.00   0.00   2.38
 -29.86  -2.94   2.31
 -29.42  -5.85   2.30
 -28.71  -8.71   2.45
 -27.72 -11.48   2.75
 -26.46 -14.14   3.09
 -24.94 -16.67   3.13
 -23.19 -19.03   2.59
 -21.21 -21.21   2.09
 -19.03 -23.19   1.80
 -16.67 -24.94   1.27
 -14.14 -26.46   0.45
 -11.48 -27.72  -0.51
  -8.71 -28.71  -1.45
  -5.85 -29.42  -2.36
  -2.94 -29.86  -3.24
   0.00 -30.00  -4.08
   2.94 -29.86  -4.82
   5.85 -29.42  -5.59
   8.71 -28.71  -6.27
  11.48 -27.72  -6.94
  14.14 -26.46  -7.49
  16.67 -24.94  -8.03
  19.03 -23.19  -8.37
  21.21 -21.21  -8.60
  23.19 -19.03  -8.62
  24.94 -16.67  -8.14
  26.46 -14.14  -7.40
  27.72 -11.48  -6.47
  28.71  -8.71  -5.32
  29.42  -5.85  -3.81
  29.86  -2.94  -1.82
  30.00   0.00   0.65
